score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2617738,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,AMD Radeon RX 580 2048SP,1984,33,2560x1440,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2617738
2617690,FurMark (GL),,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz,Radeon RX 580 Series,3753,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617690
2617686,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,Radeon RX 580 Series,3817,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2617686
2617594,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2667 v2 @ 3.30GHz,Radeon RX 580 Series,4093,68,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2617594
2617568,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1275 V2 @ 3.50GHz,AMD Radeon RX 580 2048SP,2829,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617568
2617538,FurMark (GL),,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,Radeon RX 580 Series,3607,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617538
2617513,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP (radeonsi polaris10 ACO DRM 3.64 7.0.0-15-generic),1527,25,2560x1440,60000,Linux 7.0.0-15-generic 64-bit,,https://gpumagick.com/scores/2617513
2617497,FurMark (GL),,13th Gen Intel(R) Core(TM) i5-13600K,AMD Radeon RX 580 2048SP,3215,53,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2617497
2617473,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400,Radeon RX 580 Series,4106,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2617473
2617374,FurMark (GL),,AMD Ryzen 3 3100 4-Core Processor,AMD Radeon RX 580 2048SP,3121,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617374
2617366,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,AMD Radeon RX 580 2048SP,3066,50,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2617366
2617252,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,Radeon RX 580 Series,3770,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2617252
2617244,FurMark (GL),,Intel(R) Core(TM) i7-3770K CPU @ 3.50GHz,Radeon RX 580 Series,3716,61,1920x1080,60000,Windows 10 build 19041,,https://gpumagick.com/scores/2617244
2617175,FurMark (GL),,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,Radeon RX 580 Series,3582,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617175
2617135,FurMark (GL),,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,2867,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617135
2617087,FurMark (GL),,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,2762,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2617087
2617059,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2999,49,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2617059
2616961,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3015,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616961
2616957,FurMark (GL),,12th Gen Intel(R) Core(TM) i7-12700K,Radeon RX 580 Series,2634,43,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616957
2616927,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,Radeon RX 580 Series,3783,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616927
2616868,FurMark (GL),,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,AMD Radeon RX 580 2048SP,3445,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616868
2616866,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,AMD Radeon RX 580 2048SP,2819,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616866
2616797,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,2709,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616797
2616692,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3985,66,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2616692
2616677,FurMark (GL),,AMD Ryzen 7 8700F 8-Core Processor,Radeon RX 580 Series,4194,69,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616677
2616660,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3775,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616660
2616633,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3360,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616633
2616598,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,AMD Radeon RX 580 2048SP,2531,42,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616598
2616587,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,AMD Radeon RX 580 2048SP,2030,33,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616587
2616514,FurMark (GL),,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,Radeon RX 580 Series,3757,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616514
2616504,FurMark (GL),,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,Radeon RX 580 Series,2522,41,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2616504
2616486,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3219,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616486
2616481,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,2952,49,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616481
2616317,FurMark (GL),,Intel(R) Core(TM) i7-4790S CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3057,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616317
2616275,FurMark (GL),,AMD Ryzen 5 PRO 4650G with Radeon Graphics,AMD Radeon RX 580 2048SP,2760,45,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616275
2616248,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,AMD Radeon RX 580 2048SP,3494,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616248
2616249,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3937,65,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2616249
2616244,FurMark (GL),,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,AMD Radeon RX 580 2048SP,3488,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616244
2616172,FurMark (GL),,AMD Ryzen 3 2200G with Radeon Vega Graphics,Radeon RX 580 Series,3734,62,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2616172
2616125,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3494,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616125
2616102,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,AMD Radeon RX 580 2048SP,1018,16,3840x2160,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2616102
2616087,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3853,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616087
2616066,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3745,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2616066
2616046,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3521,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2616046
2615951,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3406,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615951
2615937,FurMark (GL),,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,Radeon RX 580 Series,3859,64,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2615937
2615919,FurMark (GL),,AMD Phenom(tm) II X6 1090T Processor,AMD Radeon RX 580 2048SP,3073,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615919
2615854,FurMark (GL),,AMD Phenom(tm) II X6 1090T Processor,AMD Radeon RX 580 2048SP,3499,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615854
2615852,FurMark (GL),,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,Radeon RX 580 Series,3803,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615852
2615816,FurMark (GL),,AMD Ryzen 5 4600G with Radeon Graphics,AMD Radeon RX 580 2048SP,2638,43,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615816
2615810,FurMark (GL),,AMD Phenom(tm) II X4 810 Processor,AMD Radeon RX 580 2048SP,3249,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615810
2615797,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,AMD Radeon RX 580 2048SP,3539,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615797
2615764,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,4042,67,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2615764
2615724,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,AMD Radeon RX 580 2048SP,2695,44,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615724
2615717,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3500,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615717
2615711,FurMark (GL),,AMD Phenom(tm) II X4 810 Processor,AMD Radeon RX 580 2048SP,3487,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615711
2615699,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1230 V2 @ 3.30GHz,AMD Radeon RX 580 2048SP,3495,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615699
2615687,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1230 V2 @ 3.30GHz,AMD Radeon RX 580 2048SP,3505,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615687
2615647,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,4190,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615647
2615640,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,1505,24,3840x2160,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615640
2615559,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3068,51,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2615559
2615529,FurMark (GL),,AMD Ryzen 5 1600X Six-Core Processor,Radeon RX 580 Series,2797,46,2560x1440,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2615529
2615496,FurMark (GL),,Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,Radeon RX 580 Series,3341,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615496
2615476,FurMark (GL),,Intel(R) Core(TM)2 Quad CPU    Q9550  @ 2.83GHz,Radeon RX 580 Series,3224,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615476
2615450,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,3975,66,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615450
2615445,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,Radeon RX 580 Series,3622,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615445
2615430,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,4467,74,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615430
2615407,FurMark (GL),,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz,Radeon RX 580 Series,3757,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615407
2615339,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3147,52,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615339
2615337,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,Radeon RX 580 Series,4289,71,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615337
2615291,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,Radeon RX 580 Series,3843,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615291
2615235,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2810,46,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2615235
2615212,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,4023,67,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2615212
2615185,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,2776,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615185
2615162,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3584,59,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2615162
2615153,FurMark (GL),,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,Radeon RX 580 Series,4503,74,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615153
2615095,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,Radeon RX 580 Series,3799,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2615095
2615068,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,AMD Radeon RX 580 2048SP,3551,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615068
2615035,FurMark (GL),,AMD Ryzen 7 1700X Eight-Core Processor,AMD Radeon RX 580 2048SP,3094,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615035
2615011,FurMark (GL),,11th Gen Intel(R) Core(TM) i5-11400F @ 2.60GHz,Radeon RX 580 Series,3978,66,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2615011
2615006,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3507,58,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2615006
2614904,FurMark (GL),,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,Radeon RX 580 Series,3807,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2614904
2614827,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2966,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2614827
2614770,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3833,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2614770
2614747,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3826,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2614747
2614678,FurMark (GL),,AMD FX(tm)-8320 Eight-Core Processor,Radeon RX 580 Series,3545,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2614678
2614643,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2369,39,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2614643
2614637,FurMark (GL),,Intel(R) Core(TM) i5-3570K CPU @ 3.40GHz,Radeon RX 580 Series,1704,28,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2614637
2614612,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3339,55,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2614612
2614573,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3566,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2614573
2614524,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,Radeon RX 580 Series,3842,63,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2614524
2614511,FurMark (GL),,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,AMD Radeon RX 580 2048SP,2713,45,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2614511
2614471,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1230 V2 @ 3.30GHz,Radeon RX 580 Series,4151,68,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2614471
2613997,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3764,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613997
2613986,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,AMD Radeon RX 580 2048SP,3576,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2613986
2613901,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1220 V2 @ 3.10GHz,Radeon RX 580 Series,4064,66,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613901
2613868,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz,Radeon RX 580 Series,3540,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613868
2613852,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2667 v3 @ 3.20GHz,AMD Radeon RX 580 2048SP,3277,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613852
2613776,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2470 v2 @ 2.40GHz,Radeon RX 580 Series,3443,57,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2613776
2613749,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3015,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613749
2613707,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3692,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2613707
2613700,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,2913,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613700
2613677,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3659,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2613677
2613601,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3150,52,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2613601
2613581,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2016,33,2560x1440,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2613581
2613524,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,1456,25,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613524
2613486,FurMark (GL),,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,Radeon RX 580 Series,3864,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613486
2613472,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1241 v3 @ 3.50GHz,Radeon RX 580 Series,3596,59,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2613472
2613457,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3478,57,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2613457
2613443,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3482,57,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2613443
2613418,FurMark (GL),,Intel(R) Core(TM) i5-3550S CPU @ 3.00GHz,Radeon RX 580 Series,3840,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613418
2613415,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,3101,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613415
2613371,FurMark (GL),,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,Radeon RX 580 Series,3818,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613371
2613355,FurMark (GL),,AMD FX(tm)-8120 Eight-Core Processor,Radeon RX 580 Series,3828,63,1920x1080,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2613355
2613314,FurMark (GL),,Intel(R) Xeon(R) W-2155 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3433,57,1920x1080,60000,Windows 11 build 26300,,https://gpumagick.com/scores/2613314
2613268,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3874,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2613268
2613229,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3674,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2613229
2613219,FurMark (GL),,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz,Radeon RX 580 Series,3640,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613219
2613153,FurMark (GL),,Intel(R) Core(TM) i3-10105 CPU @ 3.70GHz,Radeon RX 580 Series,4047,67,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2613153
2613146,FurMark (GL),,AMD Ryzen 9 7900X 12-Core Processor,Radeon RX 580 Series,1506,26,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2613146
2613016,FurMark (GL),,Intel(R) Core(TM) i5-2320 CPU @ 3.00GHz,Radeon RX 580 Series,3750,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2613016
2612997,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,AMD Radeon RX 580 2048SP,3516,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2612997
2612980,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,AMD Radeon RX 580 2048SP,3543,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2612980
2612952,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2667 v2 @ 3.30GHz,Radeon RX 580 Series,3757,62,1920x1080,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2612952
2612949,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1220 v3 @ 3.10GHz,Radeon RX 580 Series,3711,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2612949
