score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2499088,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3687,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499088
2499018,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,Radeon RX 580 Series,3928,65,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499018
2498843,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100,Radeon RX 580 Series,3942,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2498843
2498743,FurMark (GL),,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,AMD Radeon RX 580 2048SP,3441,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2498743
2498658,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1230 v3 @ 3.30GHz,Radeon RX 580 Series,3790,63,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2498658
2498463,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,AMD Radeon RX 580 2048SP,3141,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2498463
2498433,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,4044,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2498433
2498288,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2420 v2 @ 2.20GHz,AMD Radeon RX 580 2048SP,2239,35,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2498288
2497493,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,Radeon RX 580 Series,4371,72,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2497493
2497458,FurMark (GL),,Intel(R) Core(TM) i7-4770TE CPU @ 2.30GHz,AMD Radeon RX 580 2048SP,3366,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2497458
2497208,FurMark (GL),,AMD Ryzen 7 3700X 8-Core Processor,Radeon RX 580 Series,3588,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2497208
2497058,FurMark (GL),,AMD Ryzen 5 3600X 6-Core Processor,AMD Radeon RX 580 2048SP,2955,49,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2497058
2497018,FurMark (GL),,Intel(R) Core(TM) i9-14900,AMD Radeon RX 580 2048SP,3404,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2497018
